ID,Aname,AisMale,Aage,Aheight,Aweight,AtimePro,AtimeUFC,Awins,Alosses,AwinStk,AwinGra,AwinDec,AwinOtr,AlossStk,AlossGra,AlossDec,AlossOtr,Al3Wins,Al3Losses,Al3WinStk,Al3WinGra,Al3WinDec,Al3WinOtr,Al3LossStk,Al3LossGra,Al3LossDec,Al3LossOtr,AufcCount,AavgLength,Astreak,Bname,BisMale,Bage,Bheight,Bweight,BtimePro,BtimeUFC,Bwins,Blosses,BwinStk,BwinGra,BwinDec,BwinOtr,BlossStk,BlossGra,BlossDec,BlossOtr,Bl3Wins,Bl3Losses,Bl3WinStk,Bl3WinGra,Bl3WinDec,Bl3WinOtr,Bl3LossStk,Bl3LossGra,Bl3LossDec,Bl3LossOtr,BufcCount,BavgLength,Bstreak,Event,Result,ResultBy,ResultIn
Dan Severn vs. Joe Charles | UFC 5 - The Return of the Beast,Joe Charles,1,13414,73,260,112,112,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,Dan Severn,1,13452,74,253,112,112,2,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,368,-1,UFC 5 - The Return of the Beast,0,2,1
Ramazan Emeev vs. Sam Alvey | UFC Fight Night 118 - Cerrone vs. Till,Sam Alvey,1,11491,74,205,3381,1162,31,9,18,3,10,0,1,1,7,0,2,1,0,0,2,0,0,0,1,0,12,644,1,Ramazan Emeev,1,11112,70,170,2919,0,15,3,3,7,5,0,1,1,1,0,3,0,1,1,1,0,0,0,0,0,0,535,4,UFC Fight Night 118 - Cerrone vs. Till,0,0,0
John Moraga vs. Magomed Bibulatov | UFC 216 - Ferguson vs. Lee,Magomed Bibulatov,1,10638,65,125,1582,182,14,0,2,5,7,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,1,550,14,John Moraga,1,12254,66,125,2891,1890,17,6,2,8,7,0,1,1,4,0,1,2,0,0,1,0,0,0,2,0,11,664,1,UFC 216 - Ferguson vs. Lee,0,1,1
Alex Nicholson vs. Sam Alvey | UFC Fight Night 98 - Dos Anjos vs. Ferguson,Alex Nicholson,1,9684,76,205,1001,273,7,2,2,1,0,0,0,1,1,0,2,1,1,0,0,0,0,1,0,0,2,311,1,Sam Alvey,1,11141,74,205,3031,812,28,8,18,3,7,0,1,1,6,0,2,1,1,1,0,0,0,0,1,0,8,615,2,UFC Fight Night 98 - Dos Anjos vs. Ferguson,0,0,0
Hacran Dias vs. Iuri Alcantara | UFC 147 - Silva vs. Franklin 2,Hacran Dias,1,10265,68,155,2506,0,20,1,3,8,7,0,0,0,1,0,3,0,0,2,1,0,0,0,0,0,0,566,8,Iuri Alcantara,1,11646,69,135,3207,301,27,3,10,11,4,0,1,1,1,0,3,0,1,0,2,0,0,0,0,0,2,301,13,UFC 147 - Silva vs. Franklin 2,1,0,0
Aaron Riley vs. Spencer Fisher | UFC Fight Night 3 - Sylvia vs. Silva,Aaron Riley,1,9169,69,155,3104,1731,24,7,9,9,6,0,2,2,3,0,3,0,2,0,1,0,0,0,0,0,2,393,4,Spencer Fisher,1,10844,67,155,1248,105,15,1,7,7,1,0,0,0,1,0,3,0,2,1,0,0,0,0,0,0,1,359,6,UFC Fight Night 3 - Sylvia vs. Silva,0,1,1
Myles Jury vs. Rick Glenn | UFC 219 - Cyborg vs. Holm,Rick Glenn,1,10489,72,145,4172,469,20,4,11,4,5,0,0,2,2,0,2,1,0,0,2,0,0,0,1,0,3,614,2,Myles Jury,1,10652,71,145,3606,2038,16,2,10,3,3,0,0,1,1,0,1,2,1,0,0,0,0,1,1,0,9,296,1,UFC 219 - Cyborg vs. Holm,0,0,0
Jalin Turner vs. Matt Frevola | UFC 236 - Holloway vs. Poirier,Matt Frevola,1,10533,69,155,1610,454,6,1,0,3,2,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,2,523,-1,Jalin Turner,1,8731,75,155,1148,189,8,4,7,1,0,0,3,0,1,0,2,1,2,0,0,0,1,0,0,0,2,235,1,UFC 236 - Holloway vs. Poirier,1,0,0
Derrick Lewis vs. Francis Ngannou | UFC 226 - Miocic vs. Cormier,Derrick Lewis,1,12203,75,264,3011,1540,19,5,17,1,1,0,3,0,2,0,2,1,2,0,0,0,1,0,0,0,13,518,1,Francis Ngannou,1,11628,76,259,1680,931,11,2,7,3,0,0,0,0,2,0,2,1,2,0,0,0,0,0,1,0,7,357,-1,UFC 226 - Miocic vs. Cormier,1,0,0
Antonio Rogerio Nogueira vs. Rashad Evans | UFC 156 - Aldo vs. Edgar,Rashad Evans,1,12184,71,205,3220,2646,17,2,7,0,9,0,1,0,1,0,2,1,1,0,1,0,0,0,1,0,15,755,-1,Antonio Rogerio Nogueira,1,13394,74,205,4186,1169,20,5,6,6,8,0,1,0,4,0,1,2,1,0,0,0,0,0,2,0,5,603,1,UFC 156 - Aldo vs. Edgar,0,0,0
Jared Hamman vs. Michael Kuiper | UFC 150 - Henderson vs. Edgar 2,Jared Hamman,1,11115,75,205,2296,1001,13,4,10,2,1,0,3,0,1,0,1,2,1,0,0,0,1,0,1,0,5,319,-1,Michael Kuiper,1,8466,72,185,1274,189,11,1,6,4,1,0,0,0,1,0,2,1,2,0,0,0,0,0,1,0,1,220,-1,UFC 150 - Henderson vs. Edgar 2,0,1,1
Don Frye vs. Gary Goodridge | UFC - Ultimate Ultimate 1996,Don Frye,1,11337,73,210,295,295,7,1,5,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,7,334,1,Gary Goodridge,1,11282,75,240,295,295,3,3,3,0,0,0,1,2,0,0,1,2,1,0,0,0,1,1,0,0,6,284,-1,UFC - Ultimate Ultimate 1996,1,2,1
Jimi Manuwa vs. Kyle Kingsbury | UFC on Fuel TV 5 - Struve vs. Miocic,Kyle Kingsbury,1,11149,76,205,2303,1386,11,4,4,2,5,0,1,1,2,0,1,2,0,0,1,0,0,1,1,0,7,429,-2,Jimi Manuwa,1,11912,72,205,1526,0,11,0,9,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,221,11,UFC on Fuel TV 5 - Struve vs. Miocic,0,1,1
Dustin Ortiz vs. Hector Sandoval | UFC Fight Night 114 - Pettis vs. Moreno,Hector Sandoval,1,11340,62,125,3305,371,14,3,4,2,8,0,1,2,0,0,2,1,1,0,1,0,0,1,0,0,3,554,2,Dustin Ortiz,1,10450,65,125,2723,1365,16,7,6,4,6,0,0,1,6,0,1,2,0,0,1,0,0,1,1,0,10,714,-1,UFC Fight Night 114 - Pettis vs. Moreno,0,1,1
Glover Teixeira vs. Misha Cirkunov | UFC on Fox 26 - Lawler vs. dos Anjos,Glover Teixeira,1,13929,74,205,5671,2030,26,6,16,6,4,0,3,0,3,0,1,2,0,0,1,0,2,0,0,0,13,421,-1,Misha Cirkunov,1,11250,75,205,2877,846,13,3,4,7,2,0,1,2,0,0,2,1,0,2,0,0,1,0,0,0,5,292,-1,UFC on Fox 26 - Lawler vs. dos Anjos,1,1,1
Frankie Edgar vs. Jose Aldo | UFC 200 - Tate vs. Nunes,Frankie Edgar,1,12685,66,145,4017,3444,20,4,6,4,10,0,0,0,4,0,3,0,1,1,1,0,0,0,0,0,19,954,5,Jose Aldo,1,10896,67,145,4351,1897,25,2,15,1,9,0,1,1,0,0,2,1,0,0,2,0,1,0,0,0,8,624,-1,UFC 200 - Tate vs. Nunes,0,0,0
Corey Anderson vs. Jan Blachowicz | UFC 191 - Johnson vs. Dodson 2,Corey Anderson,1,9479,75,205,890,426,5,1,3,0,2,0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,3,613,-1,Jan Blachowicz,1,11881,74,205,3114,336,18,4,5,7,6,0,1,1,2,0,2,1,1,0,1,0,0,0,1,0,2,487,-1,UFC 191 - Johnson vs. Dodson 2,1,0,0
Jessica Andrade vs. Karolina Kowalkiewicz | UFC 228 - Woodley vs. Till,Karolina Kowalkiewicz,0,12016,63,114,2304,994,12,2,1,2,9,0,0,1,1,0,2,1,0,0,2,0,0,1,0,0,7,712,2,Jessica Andrade,0,9845,62,115,2559,1869,18,6,5,7,6,0,2,2,2,0,2,1,0,0,2,0,0,0,1,0,13,551,2,UFC 228 - Woodley vs. Till,0,1,1
Danny Roberts vs. Dominique Steele | UFC 197 - Jones vs. St. Preux,Dominique Steele,1,10316,70,170,1884,273,14,6,4,3,7,0,4,0,2,0,2,1,1,0,1,0,1,0,0,0,2,581,1,Danny Roberts,1,10511,73,170,1967,135,12,1,5,5,2,0,0,1,0,0,3,0,1,1,1,0,0,0,0,0,1,411,6,UFC 197 - Jones vs. St. Preux,0,0,0
Costas Philippou vs. Riki Fukuda | UFC 148 - Silva vs. Sonnen 2,Costas Philippou,1,11909,71,185,1520,476,10,2,5,1,4,0,0,0,2,0,3,0,1,0,2,0,0,0,0,0,4,597,3,Riki Fukuda,1,11505,72,185,3004,496,18,5,8,0,10,0,1,0,4,0,2,1,1,0,1,0,0,0,1,0,2,517,1,UFC 148 - Silva vs. Sonnen 2,1,0,0
Elizeu Zaleski dos Santos vs. Nicolas Dalby | UFC Fight Night 67 - Condit vs. Alves,Nicolas Dalby,1,11152,71,170,1911,0,13,0,4,3,6,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,679,13,Elizeu Zaleski dos Santos,1,10426,71,170,2029,0,14,4,11,2,1,0,0,2,2,0,3,0,2,1,0,0,0,0,0,0,0,389,4,UFC Fight Night 67 - Condit vs. Alves,1,0,0
Dustin Poirier vs. Eddie Alvarez | UFC on Fox 30 - Alvarez vs. Poirier 2,Dustin Poirier,1,10782,69,155,3360,2765,23,5,11,7,5,0,2,1,2,0,2,0,1,1,0,0,0,0,0,0,20,473,3,Eddie Alvarez,1,12617,70,155,5340,1400,29,5,17,6,6,0,2,2,1,0,1,1,1,0,0,0,1,0,0,0,7,514,1,UFC on Fox 30 - Alvarez vs. Poirier 2,1,1,1
Clint Hester vs. Dylan Andrews | UFC Fight Night 33 - Hunt vs. Bigfoot,Dylan Andrews,1,12441,73,185,2710,238,17,4,11,3,2,0,1,3,0,0,3,0,2,0,1,0,0,0,0,0,2,348,6,Clint Hester,1,9878,74,205,1855,238,8,3,6,1,1,0,0,2,1,0,3,0,3,0,0,0,0,0,0,0,1,473,4,UFC Fight Night 33 - Hunt vs. Bigfoot,0,1,1
Carlos Diego Ferreira vs. Dustin Poirier | UFC Fight Night 63 - Mendes vs. Lamas,Carlos Diego Ferreira,1,11033,69,155,1450,280,11,1,1,6,4,0,0,0,1,0,2,1,1,1,0,0,0,0,1,0,3,570,-1,Dustin Poirier,1,9571,69,155,2149,1554,16,4,7,6,3,0,1,1,2,0,2,1,2,0,0,0,1,0,0,0,11,429,-1,UFC Fight Night 63 - Mendes vs. Lamas,0,1,1
Jake Shields vs. Yoshihiro Akiyama | UFC 144 - Edgar vs. Henderson,Jake Shields,1,12101,72,170,4509,491,26,6,3,10,13,0,2,0,4,0,1,2,0,0,1,0,1,0,1,0,3,639,-2,Yoshihiro Akiyama,1,13361,70,170,2613,960,13,4,5,7,1,0,2,1,1,0,0,3,0,0,0,0,1,1,1,0,4,389,-3,UFC 144 - Edgar vs. Henderson,1,0,0
Anthony Johnson vs. Jimi Manuwa | UFC 191 - Johnson vs. Dodson 2,Jimi Manuwa,1,12983,72,205,2597,1071,15,1,12,1,1,0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,5,324,1,Anthony Johnson,1,11505,74,205,3305,3007,19,5,13,0,6,0,1,4,0,0,2,1,2,0,0,0,0,1,0,0,15,434,-1,UFC 191 - Johnson vs. Dodson 2,0,1,1
Andrew Sanchez vs. Trevor Smith | UFC Fight Night 102 - Lewis vs. Abdurakhimov,Andrew Sanchez,1,10472,73,185,1630,154,8,2,5,2,1,0,1,0,1,0,3,0,2,0,1,0,0,0,0,0,1,408,3,Trevor Smith,1,13122,75,185,2890,1231,14,6,1,9,4,0,4,1,1,0,2,1,0,0,2,0,1,0,0,0,7,367,2,UFC Fight Night 102 - Lewis vs. Abdurakhimov,1,0,0
B.J. Penn vs. Frankie Edgar | UFC 112 - Invincible,Frankie Edgar,1,10403,66,145,1735,1162,12,1,3,3,6,0,0,0,1,0,3,0,0,1,2,0,0,0,0,0,7,606,3,B.J. Penn,1,11441,69,145,3263,3263,15,5,6,6,3,0,2,0,3,0,2,1,1,1,0,0,1,0,0,0,16,803,2,UFC 112 - Invincible,1,0,0
Fabricio Camoes vs. Tommy Hayden | UFC on FX - Guillard vs. Miller,Fabricio Camoes,1,12081,69,155,5322,790,13,6,4,5,3,0,2,3,1,0,2,1,1,0,1,0,0,1,0,0,2,413,2,Tommy Hayden,1,9446,69,155,1399,0,8,0,2,5,0,1,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,250,8,UFC on FX - Guillard vs. Miller,1,2,1
Daniel Teymur vs. Danny Henry | UFC Fight Night 113 - Nelson vs. Ponzinibbio,Daniel Teymur,1,9070,65,145,1366,0,6,0,2,3,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,97,6,Danny Henry,1,9070,71,155,2080,0,10,2,5,4,1,0,0,0,2,0,3,0,2,1,0,0,0,0,0,0,0,539,3,UFC Fight Night 113 - Nelson vs. Ponzinibbio,0,0,0
Fabiano Iha vs. Phil Johns | UFC 30 - Battle on the Boardwalk,Phil Johns,1,11377,62,160,1315,0,21,9,5,10,2,1,4,3,1,0,2,1,1,1,0,0,0,0,1,0,0,270,2,Fabiano Iha,1,11168,68,155,971,658,6,3,2,4,0,0,2,0,1,0,3,0,1,2,0,0,0,0,0,0,4,254,3,UFC 30 - Battle on the Boardwalk,0,2,1
Anthony Johnson vs. Ryan Bader | UFC on Fox 18 - Johnson vs. Bader,Ryan Bader,1,11925,74,227,3227,2604,20,4,7,3,10,0,2,2,0,0,3,0,0,0,3,0,0,0,0,0,17,522,5,Anthony Johnson,1,11652,74,205,3452,3154,20,5,14,0,6,0,1,4,0,0,2,1,2,0,0,0,0,1,0,0,16,430,1,UFC on Fox 18 - Johnson vs. Bader,0,1,1
David Levicki vs. Johnny Rhodes | UFC 2 - No Way Out,David Levicki,1,542,77,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Johnny Rhodes,1,542,72,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UFC 2 - No Way Out,0,1,1
Pedro Rizzo vs. Vladimir Matyushenko | UFC 41 - Onslaught,Pedro Rizzo,1,10528,73,244,2316,1596,12,4,10,1,1,0,2,0,2,0,1,2,1,0,0,0,2,0,0,0,11,573,-1,Vladimir Matyushenko,1,11743,73,205,2002,609,12,2,6,2,4,0,0,0,2,0,2,1,1,0,1,0,0,0,1,0,3,671,2,UFC 41 - Onslaught,0,0,0
Elizabeth Phillips vs. Milana Dudieva | UFC Fight Night 48 - Bisping vs. Le,Milana Dudieva,0,9268,65,126,2002,0,10,3,3,6,1,0,0,2,1,0,2,1,0,2,0,0,0,0,1,0,0,281,2,Elizabeth Phillips,0,10230,66,135,707,70,4,2,2,1,1,0,1,0,1,0,2,1,1,0,1,0,0,0,1,0,1,607,-1,UFC Fight Night 48 - Bisping vs. Le,1,0,0
Aljamain Sterling vs. Johnny Eduardo | UFC Fight Night 80 - Namajunas vs. VanZant,Aljamain Sterling,1,9628,67,135,1693,656,11,0,2,5,4,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,3,698,11,Johnny Eduardo,1,12912,67,135,6978,1566,27,9,5,13,7,0,0,7,2,0,2,1,1,0,1,0,0,0,1,0,3,433,2,UFC Fight Night 80 - Namajunas vs. VanZant,1,2,1
Brendan Schaub vs. Gabriel Gonzaga | UFC 121 - Lesnar vs. Velasquez,Gabriel Gonzaga,1,11481,74,264,2761,1799,11,5,6,5,0,0,5,0,0,0,1,2,1,0,0,0,2,0,0,0,11,341,-1,Brendan Schaub,1,10081,76,238,862,322,6,1,6,0,0,0,1,0,0,0,2,1,2,0,0,0,1,0,0,0,3,81,2,UFC 121 - Lesnar vs. Velasquez,0,0,0
Cody Pfister vs. Yosdenis Cedeno | UFC 189 - Mendes vs. McGregor,Cody Pfister,1,9130,70,155,1982,147,11,4,3,3,4,0,0,3,1,0,2,1,0,1,0,0,0,1,0,0,1,544,-1,Yosdenis Cedeno,1,11106,68,155,2332,504,10,4,7,0,3,0,0,0,3,0,1,2,1,0,0,0,0,0,2,0,3,592,-1,UFC 189 - Mendes vs. McGregor,1,0,0
Denis Stojnic vs. Stefan Struve | UFC 99 - The Comeback,Stefan Struve,1,7786,84,265,1547,112,16,3,1,12,0,0,1,1,0,0,2,1,0,2,0,0,1,0,0,0,1,100,-1,Denis Stojnic,1,10724,72,282,1498,126,5,2,2,0,3,0,1,0,1,0,2,1,1,0,1,0,1,0,0,0,1,557,-1,UFC 99 - The Comeback,1,2,1
Frankie Perez vs. Marc Diakiese | UFC Fight Night 102 - Lewis vs. Abdurakhimov,Marc Diakiese,1,8669,70,154,1175,62,10,0,5,1,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,475,10,Frankie Perez,1,10074,71,155,2002,691,10,2,2,5,3,0,1,0,1,0,2,1,1,0,1,0,1,0,0,0,2,449,1,UFC Fight Night 102 - Lewis vs. Abdurakhimov,1,0,0
Hayder Hassan vs. Vicente Luque | UFC on Fox 17 - Dos Anjos vs. Cerrone 2,Vicente Luque,1,8788,71,170,2366,160,7,5,2,3,1,0,0,2,3,0,1,2,0,0,1,0,0,1,1,0,1,575,-1,Hayder Hassan,1,12113,70,170,2492,160,6,2,5,0,1,0,1,1,0,0,2,1,2,0,0,0,0,1,0,0,1,370,-1,UFC on Fox 17 - Dos Anjos vs. Cerrone 2,1,2,1
Magomed Ankalaev vs. Paul Craig | UFC Fight Night 127 - Werdum vs. Volkov,Magomed Ankalaev,1,9419,75,205,1519,0,8,0,4,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,608,8,Paul Craig,1,11068,76,205,1666,455,9,2,1,8,0,0,2,0,0,0,1,2,0,1,0,0,2,0,0,0,3,217,-2,UFC Fight Night 127 - Werdum vs. Volkov,0,2,1
Brian Ebersole vs. John Howard | UFC 178 - Johnson vs. Cariaso,Brian Ebersole,1,12357,72,170,5329,1308,50,16,14,20,15,0,1,8,6,0,1,2,0,0,1,0,0,0,2,0,6,465,-2,John Howard,1,11533,67,171,3647,2065,22,9,9,6,7,0,2,1,6,0,2,1,0,0,2,0,0,0,1,0,10,576,-1,UFC 178 - Johnson vs. Cariaso,1,0,0
J.J. Aldrich vs. Juliana Lima | UFC Fight Night 102 - Lewis vs. Abdurakhimov,J.J. Aldrich,0,8947,65,116,825,0,4,1,2,0,2,0,0,1,0,0,3,0,2,0,1,0,0,0,0,0,0,453,3,Juliana Lima,0,12688,65,115,2204,867,8,3,2,0,6,0,0,0,3,0,2,1,0,0,2,0,0,0,1,0,4,762,-1,UFC Fight Night 102 - Lewis vs. Abdurakhimov,0,0,0
Carlos Eduardo Rocha vs. Kris McCray | UFC 122 - Marquardt vs. Okami,Carlos Eduardo Rocha,1,10716,70,170,910,0,8,0,1,7,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,186,8,Kris McCray,1,10642,72,170,763,147,5,1,1,4,0,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,1,171,-1,UFC 122 - Marquardt vs. Okami,1,2,1
Ken Shamrock vs. Kimo Leopoldo | UFC 48 - Payback,Kimo Leopoldo,1,13316,75,235,3571,3571,9,3,4,5,0,0,0,2,1,0,2,1,1,1,0,0,0,0,1,0,7,410,2,Ken Shamrock,1,14739,73,212,3924,3872,25,8,2,21,2,0,2,4,2,0,1,2,0,1,0,0,1,0,1,0,11,564,-2,UFC 48 - Payback,0,1,1
Don Frye vs. Thomas Ramirez | UFC 8 - David vs. Goliath,Don Frye,1,11042,73,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas Ramirez,1,1249,73,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UFC 8 - David vs. Goliath,1,2,1
Aiemann Zahabi vs. Reginaldo Vieira | UFC Fight Night 105 - Lewis vs. Browne,Reginaldo Vieira,1,12504,67,135,2892,568,13,4,0,9,3,0,1,3,0,0,2,1,0,1,1,0,0,1,0,0,2,316,-1,Aiemann Zahabi,1,10685,68,135,1542,0,6,0,4,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,138,6,UFC Fight Night 105 - Lewis vs. Browne,0,0,0
Hernani Perpetuo vs. Tim Means | UFC on Fox 12 - Lawler vs. Brown,Hernani Perpetuo,1,10655,72,170,3185,98,17,4,5,4,5,0,1,1,2,0,2,1,0,0,1,0,0,0,1,0,1,449,-1,Tim Means,1,11114,74,170,3787,892,20,6,14,3,2,0,1,2,3,0,2,1,2,0,0,0,0,0,1,0,5,344,-1,UFC on Fox 12 - Lawler vs. Brown,0,0,0
Al Iaquinta vs. Jorge Masvidal | UFC Fight Night 63 - Mendes vs. Lamas,Al Iaquinta,1,10201,67,155,2234,1037,11,3,6,1,4,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,8,493,3,Jorge Masvidal,1,11100,71,170,4333,714,28,8,10,2,16,0,1,2,5,0,3,0,0,0,3,0,0,0,0,0,6,684,3,UFC Fight Night 63 - Mendes vs. Lamas,1,0,0
Jack Hermansson vs. Thiago Santos | UFC Fight Night 119 - Brunson vs. Machida,Jack Hermansson,1,10732,73,185,2660,420,16,3,10,3,3,0,0,2,1,0,2,1,2,0,0,0,0,1,0,0,4,517,2,Thiago Santos,1,12348,74,185,2514,1547,15,5,10,1,4,0,2,2,1,0,2,1,2,0,0,0,0,1,0,0,11,373,2,UFC Fight Night 119 - Brunson vs. Machida,0,1,1
Ryan Bader vs. Vinny Magalhaes | UFC - The Ultimate Fighter 8 Finale,Vinny Magalhaes,1,8930,75,205,763,0,2,2,0,2,0,0,0,1,1,0,2,1,0,2,0,0,0,1,0,0,0,280,-1,Ryan Bader,1,9321,74,227,623,0,7,0,4,2,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,228,7,UFC - The Ultimate Fighter 8 Finale,0,1,1
Jake Ellenberger vs. Mike Perry | UFC Fight Night 108 - Swanson vs. Lobov,Mike Perry,1,9351,70,170,959,245,9,1,9,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,1,0,3,425,-1,Jake Ellenberger,1,11713,69,170,4396,2775,31,12,21,4,6,0,4,2,6,0,1,2,1,0,0,0,1,0,1,0,18,453,-1,UFC Fight Night 108 - Swanson vs. Lobov,1,1,1
Diego Sanchez vs. Marcin Held | UFC Fight Night 98 - Dos Anjos vs. Ferguson,Marcin Held,1,9058,69,155,2960,0,22,4,4,12,6,0,0,1,3,0,2,1,0,1,1,0,0,0,1,0,0,506,1,Diego Sanchez,1,12728,70,170,5251,4228,26,9,9,6,11,0,2,0,7,0,1,2,0,0,1,0,1,0,1,0,24,611,-1,UFC Fight Night 98 - Dos Anjos vs. Ferguson,0,0,0
Evan Tanner vs. Kendall Grove | UFC - The Ultimate Fighter 7 Finale,Evan Tanner,1,13645,72,185,4088,3452,32,7,11,18,3,0,6,1,0,0,1,2,0,1,0,0,2,0,0,0,16,312,-1,Kendall Grove,1,9353,78,185,1791,728,8,5,1,5,1,0,4,1,0,0,1,2,0,1,0,0,2,0,0,0,5,282,-2,UFC - The Ultimate Fighter 7 Finale,0,0,0
Fabio Maldonado vs. Roger Hollett | UFC on FX 8 - Belfort vs. Rockhold,Fabio Maldonado,1,12115,73,227,4621,945,18,6,12,1,2,0,1,2,3,0,0,3,0,0,0,0,1,0,2,0,4,486,-3,Roger Hollett,1,12641,70,205,2576,238,13,4,4,7,2,0,1,1,2,0,2,1,1,0,1,0,0,0,1,0,1,356,-1,UFC on FX 8 - Belfort vs. Rockhold,1,0,0
Gerald Harris vs. Mario Miranda | UFC Fight Night 21 - Florian vs. Gomi,Mario Miranda,1,11514,75,185,1103,0,9,0,3,3,2,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,463,9,Gerald Harris,1,11090,71,170,1328,79,15,2,7,6,2,0,1,0,1,0,3,0,3,0,0,0,0,0,0,0,1,369,8,UFC Fight Night 21 - Florian vs. Gomi,0,1,1
Carlos Condit vs. Georges St. Pierre | UFC 154 - St. Pierre vs. Condit,Georges St. Pierre,1,11505,70,170,3949,3213,22,2,8,5,9,0,1,1,0,0,3,0,0,0,3,0,0,0,0,0,18,698,9,Carlos Condit,1,10432,73,170,3725,1326,28,5,13,13,2,0,0,3,2,0,3,0,2,0,1,0,0,0,0,0,6,359,5,UFC 154 - St. Pierre vs. Condit,1,0,0
Christian Morecraft vs. Matt Mitrione | UFC Live 4 - Kongo vs. Barry,Matt Mitrione,1,12034,75,255,568,568,4,0,3,0,1,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,4,488,4,Christian Morecraft,1,9057,78,261,1170,323,7,1,3,4,0,0,1,0,0,0,2,1,0,2,0,0,1,0,0,0,2,173,1,UFC Live 4 - Kongo vs. Barry,1,1,1
Demian Maia vs. Tyron Woodley | UFC 214 - Cormier vs. Jones 2,Demian Maia,1,14510,72,170,5790,3570,25,6,3,12,10,0,1,0,5,0,3,0,0,2,1,0,0,0,0,0,25,613,7,Tyron Woodley,1,12887,69,170,3094,1638,17,3,7,4,6,0,1,0,2,0,2,0,1,0,1,0,0,0,0,0,10,620,4,UFC 214 - Cormier vs. Jones 2,0,0,0
Drew McFedries vs. Xavier Foupa-Pokam | UFC 98 - Evans vs. Machida,Xavier Foupa-Pokam,1,9939,73,185,2534,35,20,10,8,7,1,0,1,4,1,0,2,1,1,1,0,0,0,0,1,0,1,257,-1,Drew McFedries,1,11258,72,185,2814,917,7,5,6,0,1,0,2,3,0,0,1,2,1,0,0,0,0,2,0,0,7,232,-2,UFC 98 - Evans vs. Machida,0,1,1
Jack May vs. Shawn Jordan | UFC Fight Night 47 - Bader vs. St. Preux,Shawn Jordan,1,10891,72,265,1905,896,15,6,11,2,1,0,4,0,2,0,1,2,1,0,0,0,2,0,0,0,6,289,-2,Jack May,1,12177,80,253,1183,119,7,1,6,0,1,0,1,0,0,0,2,1,2,0,0,0,1,0,0,0,1,184,-1,UFC Fight Night 47 - Bader vs. St. Preux,1,1,1
Keith Mielke vs. Sam Adkins | UFC 8 - David vs. Goliath,Sam Adkins,1,11253,75,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keith Mielke,1,1249,69,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UFC 8 - David vs. Goliath,0,1,1
Bethe Correia vs. Shayna Baszler | UFC 177 - Dillashaw vs. Soto,Bethe Correia,0,11392,64,135,821,266,8,0,1,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,825,8,Shayna Baszler,0,12440,67,153,3956,0,15,8,1,13,1,0,4,2,2,0,1,2,0,1,0,0,0,1,1,0,0,329,-1,UFC 177 - Dillashaw vs. Soto,1,1,1
Ricardo Ramos vs. Said Nurmagomedov | UFC Fight Night 144 - Assuncao vs. Moraes 2,Said Nurmagomedov,1,9799,68,125,3451,203,12,1,2,3,7,0,0,0,1,0,3,0,0,1,2,0,0,0,0,0,1,609,6,Ricardo Ramos,1,8586,69,135,2450,728,12,1,3,6,3,0,0,1,0,0,3,0,1,0,2,0,0,0,0,0,3,401,4,UFC Fight Night 144 - Assuncao vs. Moraes 2,1,1,1
